HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Name_length,FirstNameInitial,SurnameInitial,deck,num,Group,Group_size,All_Zero,Total_Spend
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,K,T,F,975,4798,3,True,0.0
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,11.0,V,B,G,773,4801,1,True,0.0
Earth,False,TRAPPIST-1e,55.0,False,1028.0,18.0,0.0,0.0,0.0,False,13.0,E,F,F,977,4803,1,False,1046.0
Earth,False,TRAPPIST-1e,18.0,False,211.0,594.0,2.0,493.0,62.0,True,14.0,D,T,F,906,4804,3,False,1362.0
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,H,T,G,785,4804,3,True,0.0
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,V,P,G,785,4804,3,True,0.0
Earth,False,TRAPPIST-1e,44.0,False,22.0,1.0,0.0,864.0,0.0,False,12.0,E,M,G,776,4807,1,False,887.0
Mars,False,TRAPPIST-1e,27.0,False,665.0,631.0,1.0,308.5643864351474,0.0,False,12.0,C,F,E,299,4808,1,False,1605.5643864351473
Earth,False,PSO J318.5-22,20.0,False,30.0,4.0,0.0,321.0,451.0,False,13.0,L,B,F,299,4810,1,False,806.0
Europa,False,55 Cancri e,49.0,False,0.0,7762.0,2.0,0.0,98.0,True,18.0,R,E,C,190,4813,1,False,7862.0
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,W,L,G,788,4814,1,True,0.0
Earth,False,55 Cancri e,21.0,False,564.0,9.0,0.0,0.0,30.0,True,12.0,A,H,F,907,4815,1,False,603.0
Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,False,11.0,H,E,F,979,4817,1,False,1157.0
Mars,False,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,True,10.0,J,R,D,150,4818,1,False,1056.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,P,C,F,980,4819,1,True,0.0
Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,A,H,F,981,4822,4,True,0.0
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,T,H,F,981,4822,4,True,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,M,H,F,981,4822,4,True,0.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,N,O,F,981,4822,4,True,0.0
Earth,False,TRAPPIST-1e,21.0,False,526.0,0.0,171.5456767136041,258.0,0.0,False,17.0,A,T,G,777,4823,1,False,955.545676713604
Earth,True,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,W,D,G,789,4827,1,True,0.0
Earth,False,55 Cancri e,14.0,False,363.0,44.0,0.0,0.0,512.0,True,14.0,I,U,G,778,4828,1,False,919.0
Mars,False,TRAPPIST-1e,45.0,False,944.0,292.0,2.0,308.5643864351474,0.0,False,9.0,A,S,F,982,4829,1,False,1546.5643864351473
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,False,12.0,G,K,F,983,4830,1,False,804.0
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,W,P,F,984,4831,1,True,0.0
Earth,False,TRAPPIST-1e,37.0,False,542.0,440.0,1.0,0.0,0.0,False,12.0,E,E,E,301,4832,1,False,983.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,G,S,F,911,4836,2,True,0.0
Mars,False,TRAPPIST-1e,29.0,True,20.0,453.7582353625888,1902.0,0.0,3.0,True,10.0,Q,S,F,911,4836,2,False,2378.758235362589
Earth,False,TRAPPIST-1e,21.0,False,0.0,198.0,559.0,19.0,44.0,True,13.0,J,J,F,912,4837,1,False,820.0
Earth,False,TRAPPIST-1e,52.0,False,1.0,13.0,3.0,0.0,700.0,False,17.0,A,M,F,913,4838,1,False,717.0
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,T,D,F,915,4840,1,True,0.0
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,M,P,B,192,4841,3,True,0.0
Europa,False,TRAPPIST-1e,21.0,False,12.0,1855.0,0.0,1381.0,358.0,False,12.0,P,P,B,192,4841,3,False,3606.0
Europa,False,TRAPPIST-1e,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,False,14.0,C,P,B,192,4841,3,False,16843.0
Mars,False,TRAPPIST-1e,23.0,False,2260.0,0.0,152.0,106.0,60.0,False,12.0,P,M,D,152,4842,1,False,2578.0
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,F,W,E,302,4845,1,True,0.0
Earth,False,TRAPPIST-1e,38.0,False,161.0,3.0,0.0,624.0,0.0,False,15.0,S,C,E,314,4846,2,False,788.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,I,C,G,791,4846,2,True,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,699.0,18.0,86.0,True,16.0,B,D,F,917,4847,1,False,803.0
Earth,False,TRAPPIST-1e,30.0,False,148.0,0.0,0.0,619.0,34.0,True,15.0,N,G,F,986,4848,1,False,801.0
Earth,False,TRAPPIST-1e,23.0,False,14.0,0.0,437.0,103.0,333.0,True,16.0,T,S,G,792,4850,2,False,887.0
Earth,False,TRAPPIST-1e,55.0,False,330.0,114.0,0.0,2.0,0.0,True,16.0,B,S,G,792,4850,2,False,446.0
Earth,False,PSO J318.5-22,44.0,False,0.0,463.0,1.0,172.0,0.0,True,16.0,G,G,F,918,4851,1,False,636.0
Europa,False,TRAPPIST-1e,30.0,False,4531.0,212.0,10.0,157.0,12.0,False,16.0,G,I,C,153,4853,1,False,4922.0
Earth,False,TRAPPIST-1e,39.0,False,12.0,8.0,0.0,4.0,753.0,True,15.0,G,S,F,920,4856,1,False,777.0
Earth,False,55 Cancri e,19.0,False,423.0,453.7582353625888,0.0,0.0,0.0,False,14.0,E,B,G,782,4857,1,False,876.7582353625887
Earth,False,TRAPPIST-1e,24.0,False,0.0,871.0,17.0,0.0,0.0,False,13.0,J,C,G,783,4862,1,False,888.0
Europa,False,TRAPPIST-1e,37.0,False,1721.0,667.0,171.5456767136041,28.0,1362.0,False,15.0,P,U,T,2,4863,1,False,3949.5456767136043
Earth,False,55 Cancri e,24.0,False,0.0,0.0,0.0,734.0,21.0,False,14.0,T,F,G,784,4864,1,False,755.0
Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,True,15.0,L,H,F,922,4866,1,False,2019.0
Earth,False,TRAPPIST-1e,17.0,False,0.0,775.0,0.0,13.0,0.0,True,14.0,R,R,E,304,4868,1,False,788.0
Earth,False,55 Cancri e,14.0,False,8.0,0.0,171.5456767136041,0.0,176.0,False,13.0,A,W,G,785,4870,1,False,355.5456767136041
Earth,False,PSO J318.5-22,13.0,False,0.0,611.0,0.0,0.0,0.0,False,14.0,A,M,F,990,4871,1,False,611.0
Europa,False,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,True,14.0,M,E,C,191,4873,1,False,5015.0
Mars,False,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,True,9.0,G,C,F,925,4874,2,False,1309.0
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,C,C,F,925,4874,2,True,0.0
Earth,False,TRAPPIST-1e,21.0,False,529.0,8.0,89.0,21.0,0.0,True,14.0,W,M,F,926,4875,1,False,647.0
Mars,False,TRAPPIST-1e,25.0,False,750.0,0.0,109.0,368.0,0.0,False,8.0,T,A,F,927,4876,1,False,1227.0
Mars,False,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,False,9.0,C,G,F,929,4878,1,False,1910.0
Earth,False,TRAPPIST-1e,20.0,False,362.0,0.0,31.0,12.0,483.0,False,18.0,E,H,G,786,4879,1,False,888.0
Earth,False,55 Cancri e,22.0,False,126.0,3.0,0.0,1305.0,0.0,False,14.0,Y,A,G,787,4880,1,False,1434.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,C,S,E,315,4881,1,True,0.0
Europa,False,TRAPPIST-1e,27.0,False,9.0,2031.0,0.0,20.0,1837.0,False,18.0,T,S,B,193,4882,1,False,3897.0
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,D,C,G,788,4883,1,True,0.0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,10.0,T,B,E,316,4884,1,True,0.0
Mars,False,TRAPPIST-1e,21.0,False,74.0,0.0,713.0,0.0,502.0,True,10.0,J,B,F,930,4885,1,False,1289.0
Earth,False,TRAPPIST-1e,18.0,False,222.6473806752037,0.0,1770.0,1284.0,8.0,False,17.0,C,S,F,931,4886,1,False,3284.6473806752037
Earth,False,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,True,15.0,D,T,F,991,4887,1,False,1527.0
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,M,T,C,192,4888,1,True,0.0
Earth,False,PSO J318.5-22,57.0,False,274.0,8.0,0.0,19.0,466.0,False,17.0,T,M,G,794,4889,1,False,767.0
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,R,B,G,795,4890,2,True,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,308.5643864351474,0.0,True,16.0,C,B,F,932,4890,2,False,1182.5643864351473
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,C,A,B,194,4891,2,True,0.0
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,W,H,B,194,4891,2,True,0.0
Earth,False,TRAPPIST-1e,52.0,False,44.0,453.7582353625888,0.0,42.0,1731.0,False,17.0,B,C,G,796,4892,1,False,2270.7582353625885
Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,J,S,G,797,4893,1,True,0.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,E,M,G,789,4895,1,True,0.0
Earth,False,TRAPPIST-1e,40.0,False,176.0,932.0,0.0,0.0,301.8030497031777,False,10.0,V,J,F,992,4896,1,False,1409.8030497031777
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,31.0,2121.0,0.0,False,15.0,T,W,F,993,4897,1,False,2152.0
Earth,False,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,True,17.0,L,B,F,933,4898,1,False,891.0
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,E,L,G,799,4899,2,True,0.0
Earth,False,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,True,16.0,A,L,G,799,4899,2,False,706.0
Earth,False,PSO J318.5-22,35.0,False,0.0,0.0,2.0,672.0,10.0,False,14.0,I,G,F,994,4900,1,False,684.0
Earth,False,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,False,14.0,N,B,G,790,4901,2,False,848.0
Earth,False,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,False,13.0,B,B,E,305,4901,2,False,996.0
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,D,W,G,791,4902,1,True,0.0
Earth,False,55 Cancri e,23.0,False,62.0,0.0,0.0,1.0,2203.0,False,12.0,A,M,F,995,4903,1,False,2266.0
Earth,False,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,False,16.0,T,W,E,317,4904,1,False,790.0
Earth,False,55 Cancri e,59.0,False,460.0,139.0,0.0,1.0,0.0,False,12.0,E,F,F,997,4909,1,False,600.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,False,17.0,T,D,E,306,4910,1,False,4732.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,702.0,0.0,False,16.0,A,H,F,998,4911,1,False,702.0
Mars,False,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,False,10.0,B,B,D,160,4912,2,False,3370.0
Mars,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,B,B,F,999,4912,2,True,0.0
Mars,False,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,True,10.0,C,T,F,1000,4913,1,False,1333.0
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,M,L,G,793,4915,1,True,0.0
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,U,M,F,1001,4916,1,True,0.0
Europa,False,55 Cancri e,36.0,True,1.0,10029.0,1.0,1679.0,27.0,True,14.0,B,N,B,195,4917,1,False,11737.0
Earth,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,A,R,G,794,4918,1,True,0.0
Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,C,B,G,802,4920,1,True,0.0
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,G,S,F,935,4923,3,True,0.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,Y,S,F,935,4923,3,True,0.0
Mars,False,TRAPPIST-1e,24.0,False,261.0,0.0,780.0,0.0,0.0,True,11.0,N,S,F,935,4923,3,False,1041.0
Mars,False,55 Cancri e,31.0,False,725.0,0.0,747.0,0.0,0.0,False,11.0,S,S,F,1002,4924,1,False,1472.0
Mars,False,TRAPPIST-1e,23.0,False,197.0,76.0,5635.0,7.0,0.0,True,9.0,D,S,F,936,4925,1,False,5915.0
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,L,B,F,937,4927,4,True,0.0
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,N,B,F,937,4927,4,True,0.0
Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,N,B,F,937,4927,4,True,0.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,T,B,F,937,4927,4,True,0.0
Mars,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,G,R,F,1004,4929,1,True,0.0
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,A,A,B,161,4930,2,True,0.0
Europa,False,TRAPPIST-1e,51.0,False,0.0,3571.0,106.0,0.0,0.0,True,14.0,A,A,B,161,4930,2,False,3677.0
Mars,False,TRAPPIST-1e,22.0,False,223.0,0.0,630.0,14.0,0.0,True,10.0,Y,F,D,161,4932,2,False,867.0
Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,C,F,F,1005,4932,2,True,0.0
Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,P,G,F,938,4933,4,True,0.0
Earth,False,TRAPPIST-1e,16.0,False,2083.0,0.0,10.0,0.0,0.0,False,11.0,M,S,F,938,4933,4,False,2093.0
Mars,False,TRAPPIST-1e,24.0,False,623.0,0.0,501.0,304.0,776.0,False,11.0,T,C,F,938,4933,4,False,2204.0
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,C,G,F,938,4933,4,True,0.0
Earth,False,TRAPPIST-1e,31.0,False,210.0,20.0,0.0,1027.0,199.0,False,16.0,R,H,F,1006,4934,1,False,1456.0
Earth,False,TRAPPIST-1e,34.0,False,1242.0,444.0,0.0,22.0,0.0,False,16.0,B,S,G,803,4937,1,False,1708.0
Earth,False,55 Cancri e,20.0,False,0.0,0.0,847.0,0.0,0.0,True,15.0,L,T,G,804,4938,1,False,847.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,2077.0,0.0,0.0,0.0,True,16.0,L,B,F,1007,4939,1,False,2077.0
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,D,V,G,805,4940,1,True,0.0
Mars,False,TRAPPIST-1e,35.0,False,988.0,0.0,830.0,2.0,0.0,False,12.0,W,B,F,1008,4941,1,False,1820.0
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,L,R,G,806,4942,2,True,0.0
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,C,R,G,806,4942,2,True,0.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,P,C,F,1009,4943,1,True,0.0
Europa,False,55 Cancri e,27.0,False,269.0,2171.0,2.0,2.0,0.0,True,17.0,H,A,A,60,4944,3,False,2444.0
Europa,False,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,False,15.0,S,A,A,60,4944,3,False,6378.0
Europa,False,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,False,17.0,L,A,A,60,4944,3,False,3776.0
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,E,B,G,798,4945,1,True,0.0
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,H,K,G,799,4946,1,True,0.0
Earth,True,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,E,W,G,800,4950,1,True,0.0
Mars,False,TRAPPIST-1e,43.0,False,11.0,0.0,1297.0,38.0,0.0,True,12.0,P,R,F,1010,4951,1,False,1346.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,N,R,F,939,4952,1,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,3.0,1018.0,687.0,50.0,301.8030497031777,True,12.0,J,R,G,808,4954,1,False,2059.8030497031777
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,W,M,G,809,4956,1,True,0.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,235.0,0.0,474.0,0.0,False,15.0,I,F,G,810,4958,1,False,709.0
Mars,False,TRAPPIST-1e,32.0,False,1016.0,0.0,307.0,5.0,301.8030497031777,True,8.0,A,R,F,942,4961,1,False,1629.8030497031777
Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,C,W,G,811,4963,1,True,0.0
Mars,False,TRAPPIST-1e,64.0,False,2147.0,0.0,191.0,59.0,0.0,False,10.0,H,B,D,154,4964,1,False,2397.0
Earth,False,TRAPPIST-1e,21.0,False,457.0,79.0,1134.0,0.0,0.0,False,13.0,C,C,E,308,4965,1,False,1670.0
Earth,False,PSO J318.5-22,26.0,False,0.0,9.0,0.0,0.0,1376.0,False,17.0,A,W,F,943,4970,1,False,1385.0
Europa,False,55 Cancri e,35.0,False,87.0,1719.0,2750.0,0.0,79.0,True,16.0,B,B,B,162,4972,1,False,4635.0
Earth,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,False,18.0,P,S,E,309,4973,2,False,997.0
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,B,S,G,803,4973,2,True,0.0
Europa,False,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,False,14.0,T,V,A,44,4974,2,False,10554.0
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,L,V,B,44,4974,2,True,0.0
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,O,W,G,813,4975,3,True,0.0
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,G,W,G,813,4975,3,True,0.0
Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,C,W,G,813,4975,3,True,0.0
Earth,False,TRAPPIST-1e,46.0,False,0.0,4.0,834.0,0.0,32.0,True,11.0,K,M,F,945,4977,2,False,870.0
Earth,False,TRAPPIST-1e,32.0,False,2756.0,125.0,9.0,0.0,103.0,False,11.0,N,M,F,945,4977,2,False,2993.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,301.8030497031777,False,13.0,F,H,F,1015,4978,1,False,946.8030497031777
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,13.0,A,M,G,804,4979,1,True,0.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,False,14.0,L,P,G,805,4980,3,False,882.0
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,S,P,G,805,4980,3,True,0.0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,C,O,G,805,4980,3,True,0.0
Earth,False,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,True,13.0,D,B,F,946,4981,3,False,776.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,M,C,G,814,4981,3,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,False,13.0,B,B,G,814,4981,3,False,709.0
Earth,False,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,301.8030497031777,True,16.0,M,M,F,1016,4983,1,False,1021.8030497031777
Earth,False,TRAPPIST-1e,21.0,False,36.0,162.0,0.0,588.0,0.0,True,17.0,F,P,G,816,4987,1,False,786.0
Earth,False,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,False,17.0,I,J,E,310,4989,1,False,787.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,N,L,B,164,4990,1,True,0.0
Earth,False,TRAPPIST-1e,79.0,False,610.0,453.7582353625888,0.0,200.0,5.0,False,13.0,R,P,G,806,4991,1,False,1268.7582353625887
Earth,False,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,False,15.0,D,S,F,1018,4992,1,False,546.0
Earth,False,55 Cancri e,42.0,False,642.0,282.0,0.0,0.0,0.0,True,14.0,T,C,G,807,4995,1,False,924.0
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,S,M,F,949,4996,1,True,0.0
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,D,D,C,156,4997,1,True,0.0
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,L,W,G,818,4998,1,True,0.0
Earth,False,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,False,13.0,C,M,F,950,4999,1,False,1914.0
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,C,B,G,808,5000,1,True,0.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,D,B,G,809,5003,1,True,0.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,M,G,B,165,5004,1,True,0.0
Earth,False,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,False,16.0,R,D,F,1019,5005,1,False,901.0
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,K,S,B,166,5006,3,True,0.0
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,A,S,B,166,5006,3,True,0.0
Europa,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,False,14.0,A,S,B,166,5006,3,False,3507.0
Mars,False,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,False,12.0,G,W,F,951,5007,1,False,1443.0
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,A,P,F,952,5008,1,True,0.0
Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,A,D,F,1020,5009,1,True,0.0
Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,False,12.0,P,S,F,1021,5010,1,False,1749.0
Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,B,J,G,811,5012,1,True,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,True,14.0,K,W,F,953,5013,1,False,2102.0
Mars,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,False,10.0,Q,P,D,162,5014,2,False,2788.0
Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,M,P,F,1022,5014,2,True,0.0
Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,False,14.0,G,L,C,194,5015,1,False,7503.0
Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,False,10.0,H,B,F,1023,5016,1,False,1432.0
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,R,G,F,954,5017,1,True,0.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,S,P,G,812,5018,1,True,0.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,False,16.0,O,H,F,955,5019,1,False,697.0
Earth,False,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,True,16.0,A,A,F,956,5020,1,False,671.0
Europa,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,True,15.0,C,F,B,167,5021,1,False,5087.0
Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,False,13.0,B,G,G,813,5023,1,False,486.0
Earth,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,False,12.0,R,A,F,1024,5025,1,False,1101.0
Earth,False,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,False,13.0,N,K,E,321,5027,1,False,792.0
Europa,False,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,False,17.0,E,P,A,61,5028,1,False,6422.0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,K,D,E,322,5032,1,True,0.0
Earth,False,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,False,17.0,B,S,G,824,5034,1,False,4220.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,S,C,G,825,5035,1,True,0.0
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,16.0,R,W,G,814,5036,2,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,False,15.0,E,W,G,814,5036,2,False,908.0
